"V400","V401","V402"
279.61,289.33,293.69
282,289.55,293.45
285.45,290.73,293.5
288.27,292.45,293.53
291.36,293.36,293.55
294.89,295.19,293.92
286.91,292.53,293.59
285.05,291.51,293.29
281.81,289.91,292.96
285.95,290.98,293.05
284.8,290.64,292.91
285.96,290.13,292.61
293.67,293.34,292.84
292.45,294.22,293.21
287.49,292.91,293.1
280.69,289.27,292.38
282.45,289.78,292.42
282.27,289.45,292.23
283.19,289.08,292.01
285.59,291.11,292.42
278.95,288.83,292.15
275.97,286.59,291.49
275.77,286.74,291.33
277.32,286.83,291.16
279.33,287.48,291.1
285.3,289.31,291.27
286.12,290.41,291.59
285.85,288.63,291.06
287.52,291.02,291.64
278.16,287.47,291.09
273.02,284.57,290.28
271.43,283.67,290.09
272.94,285.03,290.23
274.48,285.21,290.09
276.82,285.72,289.84
286.31,289.41,290.51
279.02,286.74,290.03
281.68,287.69,290.15
281.66,287.86,290.18
280.07,286.71,289.84
283.88,288.64,290.21
278.37,285.99,289.55
279.66,286.83,289.81
277.86,286.13,289.56
279.99,287.05,289.84
280.68,286.77,289.64
282.69,287.61,289.61
285.24,288.31,289.77
287.39,288.65,289.65
283.52,287.17,289.32
275.32,283.81,288.6
277.43,284.61,288.76
282.02,285.73,288.8
287.7,289.49,289.61
280.07,286.16,288.9
278.18,285.07,288.53
275.4,283.58,288.24
275.74,283.78,288.31
274.27,283.34,288.2
272.54,282.57,287.86
265.04,279.72,287.28
266.32,280.06,287.15
268.86,281.04,287.17
274.5,282.86,287.41
274.5,283.8,287.46
274.6,283.34,287.2
273.49,282.84,287.05
272.59,282.03,286.76
279,286.05,287.63
273.39,282.56,286.85
273.48,282.07,286.64
275.62,284.17,287.24
270.81,281.39,286.4
271.5,281.2,286.33
270.87,281.54,286.64
267.83,279.43,285.93
269.12,280.19,285.88
268.81,280.36,285.9
268.89,281.13,286.11
270.09,281.77,286.19
267.7,280.39,285.78
268.46,280.14,285.5
270.01,280.79,285.45
266.26,278.83,284.98
258.68,274.91,283.75
265.8,278.08,284.46
266.92,278.44,284.48
271.73,280.06,284.48
271.43,280.08,284.53
273.68,280.74,284.51
277.07,282.07,284.8
279.35,283.72,285.18
278.15,283.57,285.18
275.06,281.74,284.61
274.53,281.93,284.84
273.05,280.5,284.45
272.63,281.32,284.87
271.19,280.39,284.34
273.77,281.66,284.64
267.02,278.13,283.86
270.54,279.28,283.97
275.04,281.72,284.61
275.64,282.58,284.72
272.02,279.91,284.08
275.31,282.37,284.66
273.34,280.71,284.15
282.41,284.96,285.07
284.22,286.05,285.34
272.35,279.74,283.87
280.53,283.63,284.74
280.07,284.53,285.15
272.79,280.59,284.08
285.3,286.22,285.35
289.17,287.59,285.56
277.42,283.77,285.18
270.94,280.52,284.33
268.21,279.49,284.19
270.66,280.8,284.62
268.08,279.12,284.01
264.48,277.59,283.85
260.63,275.78,283.03
261.97,276.48,283
273.03,280.05,283.7
276.05,281.42,283.77
278.12,281.39,283.49
287.53,286.29,284.65
280.82,284.04,284.42
273.83,280.64,283.65
271.32,279.4,283.4
271.82,279.52,283.35
276.57,281.71,283.81
280.04,282.59,283.9
286.24,284.97,284.24
286.57,286.69,284.91
279.62,284.06,284.55
275.57,281.81,284.03
270.95,280.25,283.74
269.04,278.67,283.14
271.31,279.79,283.34
273.59,280.57,283.51
274.56,281.25,283.64
271.39,279.63,283.17
267.98,278.17,282.83
267.56,277.73,282.68
271.38,278.97,282.97
274.01,279.87,283.01
276.05,280.76,283.11
280.51,282.92,283.52
282.22,284.93,284.25
277.51,282.01,283.45
276.76,282.03,283.56
279.86,283.23,283.77
278.89,282.62,283.69
279.74,282.38,283.61
279.53,283.4,284.01
276.89,281.75,283.53
275.59,280.74,283.1
280.07,283.59,283.77
284.3,284.91,283.99
277.86,283.33,284
275.58,281.18,283.38
275.67,282.03,283.58
276.34,282.09,283.68
276.79,281.85,283.43
276.64,282.26,283.57
278.05,282.43,283.49
276.31,282.64,283.65
275.97,281.56,283.31
279.8,284.23,283.97
284.64,286.12,284.39
274.94,282.79,284.01
270.64,279.56,283.11
277.35,282.57,283.7
278.06,283.03,283.99
276.31,281.76,283.7
277.27,282.14,283.71
279.52,283.22,283.94
282.69,284.99,284.31
289.19,286.94,284.66
289.49,287.91,285.21
289.02,288.14,285.45
286.72,287.07,285.32
282.95,285.05,285.06
280.66,284.12,284.84
280.65,284.51,285
281.12,285.44,285.22
281.91,285.25,285.16
279.41,284.43,285.07
278.27,284.2,285.21
279.94,284.48,285.28
285.27,287.29,285.84
282.04,285.38,285.57
282.37,285.41,285.46
280.64,284.52,285.41
283.96,285.86,285.51
280.53,284.68,285.51
279.87,283.75,285.45
292.97,289.4,286.33
294.18,290.84,286.84
289.71,289.17,286.77
280.26,285.24,286.29
283.27,286.41,286.47
284.18,286.89,286.55
283.15,286.59,286.49
283.35,285.99,286.33
282.1,286.26,286.45
283.21,286.16,286.37
281.65,285.36,286.22
285.93,287.6,286.57
286.1,288.7,287.13
285.68,286.89,286.49
287.88,288.29,286.99
291.47,289.73,287.3
294.85,291.22,287.6
291.4,288.91,287.15
289.9,288.61,287.29
288.04,288.26,287.37
286.14,287.66,287.46
294.67,290.64,288.09
295.81,293.55,289.13
290.41,290.12,288.34
289.73,289.67,288.29
291.92,290.57,288.68
295.38,292.18,289.22
297.4,293.03,289.66
297.06,293.2,290.03
299.37,294.76,290.79
293.77,292.62,290.78
292.54,292.52,291.09
293.13,293.45,291.47
286.13,290.28,291
289.26,291.52,291.16
294.96,293.85,290.99
292.67,293.35,290.85
291.29,292.48,290.9
291.86,292.66,291.04
293.97,292.66,291.27
294.64,293.97,291.74
293.06,293.76,291.94
294.22,294.09,292.34
292.95,294.23,292.65
292.92,293.99,292.62
294.73,294.3,292.76
296.73,295.69,293.28
292.98,294.99,293.43
291.81,294,293.37
291.54,294.07,293.4
291.37,293.37,293.22
292.98,293.76,293.15
294.66,294.8,293.12
293.18,294.25,293.08
292.88,294.02,292.99
293.48,294.39,293.03
298.18,294.95,292.7
302.5,297.38,292.62
299.62,296.23,292.73
296.26,295.25,292.92
294.34,294.64,292.91
293.05,294.01,292.9
295.1,295.13,293.44
295.31,295.12,293.49
294.28,295.36,293.73
293.25,294.98,293.79
294.15,295.33,293.97
296.19,296.32,294.44
295.5,295.73,294.32
294.59,295.36,294.25
294.17,295.37,294.49
293.81,295.45,294.5
297.44,296.47,294.52
295.85,296.87,294.79
295.24,295.91,294.48
296.97,296.49,294.76
298.37,297.39,295.21
303.17,299.12,295.66
307.44,301.48,296.39
305.73,301.93,296.87
294.64,297.32,296.56
290.91,296.11,296.36
294.56,297.27,296.59
294.07,297.08,296.6
297.6,298.35,296.57
302.3,299.75,296.97
293.81,296.88,296.7
293.31,296.74,296.79
296.4,297.74,296.89
300.21,299.82,297.11
297.53,298.54,296.83
294.27,296.64,296.38
294.94,296.93,296.39
298.36,298.53,296.72
297.13,298.21,296.77
295.84,297.14,296.58
297.74,298.82,296.98
295.5,297.82,296.97
295.31,297.18,296.92
294.32,297.19,297.15
296.89,298.25,297.3
298.4,298.07,297.11
300.59,299.93,297.55
291.57,296.13,297.27
290.63,296.38,297.33
296.17,297.86,297.29
298.68,298.42,297.03
297.95,298.69,297.1
297.77,297.99,297.21
298.7,298.1,297.21
301.49,298.47,297.22
302.15,300.4,297.68
298.68,298.67,297.96
295.11,297.61,297.83
294.29,297.2,297.8
292.91,296.97,297.8
293.27,296.72,297.42
293.36,296.84,297.15
293.17,295.96,296.92
294.77,295.37,296.35
300.55,297.88,296.23
300.9,299.47,296.7
302.45,299.67,296.88
297.7,297.59,296.66
294.05,296.63,296.7
293.83,297.03,297.09
292.89,296.67,296.94
294.91,297.07,296.8
289.6,295.69,296.68
284.88,293.4,296
283.71,293.17,295.8
288.6,294.62,295.85
287.97,294.15,295.46
288.31,293.41,294.99
290.11,294.27,294.96
291.53,294.89,294.92
292.85,295.09,294.75
293.67,295.07,294.65
293.64,294.54,294.66
294.93,294.79,294.7
295.1,295.28,294.94
294.36,294.52,294.65
293.68,295.83,295.14
285.78,292.87,294.8
283.72,291.24,294.47
288.47,292.59,294.36
294.16,295.12,294.79
297.5,296.5,295.03
296.24,296.84,295.18
293.89,295.85,295.19
291.66,294.89,295.21
288.78,293.91,295.1
291.63,294.47,295.27
290.88,294.25,295.2
285.87,292.25,294.47
285.04,291.68,294.34
289.06,293.25,294.38
293.83,294.9,294.46
293.61,295.44,294.74
291.91,294.57,294.73
287.37,293.2,294.33
288.66,293.29,294.43
289.85,293.79,294.57
290.62,293.64,294.47
290.92,293.73,294.54
291.29,294,294.67
291.87,294.21,294.67
292.18,294.43,294.75
287.49,292.89,294.56
288.38,292.33,294.35
290.48,294.1,294.54
292.2,295.17,294.8
293.57,295.29,294.91
290.06,294.09,294.71
284.23,291.54,294.13
289.52,293.34,294.42
292.33,294.44,294.49
292.33,295.27,294.64
284.29,292.01,294.04
282.28,290.57,293.7
283.85,290.19,293.45
287.58,292.6,293.85
286.13,291.81,293.47
289.61,293.35,293.62
287.9,293.21,293.82
282.11,290.35,293.25
285.63,291.56,293.35
280.78,288.97,292.75
275.64,287.31,292.33
275.99,286.96,292.3
279.96,288.16,292.15
276.75,286.95,291.67
273.68,286.33,291.45
281.62,289.74,292.04
273.46,287.6,291.88
271.18,284.87,290.91
272.38,286.02,291.15
274.43,285.6,290.82
271.95,284.18,290.25
276.63,285.41,290.38
282.97,289.38,291.2
281.47,289.6,291.26
273.57,287.12,291.06
269.42,284.51,290.5
269.24,283.12,289.65
270.77,284.57,289.98
272.89,285.44,290.05
273.1,284.25,289.66
274,284.81,289.56
275.48,285.01,289.46
276.89,285.39,289.48
274.41,285.13,289.53
274.94,284.53,289.09
270.83,283.07,288.88
268.71,281.48,288.19
273.88,283.86,288.73
276.94,285.4,288.88
283.33,288.41,289.34
287.14,288.08,289.1
289.53,289.48,289.29
289.03,289.14,289.3
284.29,288.11,289.2
273.75,283.23,288.04
281.76,287.61,289
281.39,287.68,289.24
276.15,284.82,288.52
277.53,284.51,288.18
279.75,286.01,288.6
275.23,284.29,288.15
280.39,287.69,288.88
278.51,287.03,289.04
275.17,284.19,288.26
273.67,282.73,287.71
273.58,282.87,287.65
276.23,285.32,288.44
275.72,284.73,288.25
272.16,281.91,287.18
273.71,283.07,287.41
273.91,283.14,287.31
274.49,283.47,287.26
273.55,282.77,287.18
274.02,282.58,287.03
275.94,283.75,287.25
275.72,283.79,287.34
274.18,282.7,286.92
274.51,282.65,286.84
272.46,281.97,286.67
264.27,278.23,285.85
270.28,280.11,285.93
275.49,284.13,286.99
272.67,283.26,287.02
270.7,280.92,286.11
270.78,280.71,285.96
272.13,281.46,285.97
275.67,284.26,286.54
275.33,286.41,287.04
261.23,279.54,286.05
261.97,277.92,285.12
269.19,280.83,285.79
268.9,281.2,285.95
269.09,280.28,285.47
271.54,281.35,285.44
272.94,281.7,285.46
273.98,281.83,285.44
273.63,282.16,285.45
274.84,281.97,285.45
275.34,282.17,285.4
272.24,280.11,284.77
272.07,280,284.7
279.75,285.2,286.02
279.71,285.34,286.07
282.48,285.22,285.94
285.54,286.46,286.15
289.98,287.8,286.38
281.33,285.53,286.23
275.64,282.15,285.39
282.03,285.86,286.42
276.21,282.85,285.61
271.94,280.55,285.11
277.44,282.97,285.49
281.77,284.53,285.77
284.92,285.89,286.1
283.14,285.55,285.99
276.5,283.12,285.66
275.92,282.51,285.27
280.94,284.82,285.89
273.77,281.49,285.08
279.26,283.18,285.28
282.77,285.69,286.05
279.92,282.59,284.95
285.79,286.47,286
274.58,282.33,285.24
265.92,277.67,283.99
274.3,280.97,284.71
279.73,284.63,285.54
282.39,285.06,285.46
286.04,286.56,285.76
286.15,287.96,286.2
270.24,282.53,285.63
271.1,280.23,284.84
273.56,281.37,284.86
269.76,279.24,284.34
272.68,280.18,284.26
279.46,283.77,285.09
281.3,284.38,285.23
283.82,285.29,285.34
281.36,284.13,285.19
279.28,283.15,285.02
283.5,284.63,285.2
286.71,286.19,285.52
289.05,287.39,285.78
288.82,287.83,285.91
286.6,287.15,285.99
286.65,286.25,285.69
287.06,287.04,286.06
279.25,284.31,285.74
279.78,283.92,285.31
280.67,284.23,285.37
281.54,284.21,285.2
285.45,285.65,285.37
288.76,288.22,286.02
282.73,287.14,286.16
273.47,281.2,284.92
276.21,282.21,284.77
275.75,282.84,284.88
276.34,283.38,285
278.02,283.4,285.07
283.99,286.28,285.56
279.75,284.41,285.33
276.82,282.88,284.92
274.49,281.67,284.6
276.8,282.84,284.82
278.46,283.7,285.05
279.52,284.06,285.1
278.94,283.77,285
280.18,283.76,284.93
273.88,282.44,284.99
272.11,281.17,284.56
272.58,281.98,284.99
273.83,281.95,284.73
274.77,282.74,284.77
280.82,285.01,285.38
278.77,283.64,285.06
278.92,283.25,284.85
279.68,283.2,284.95
281.11,284.25,285.06
284.46,285.55,285.36
288.21,287.25,285.9
287.22,287.4,286.1
286.52,286.56,285.72
288.55,286.48,285.7
292.15,287.43,285.86
295.31,290.17,286.54
296.11,291.18,287.26
296.4,292.01,287.56
289.5,290.19,287.55
281.59,286.72,287.32
281.5,285.5,286.79
290.67,289.02,287.39
288.5,288.84,287.25
290.42,288.62,286.88
295.93,290.85,287.27
288.86,290.19,287.93
281.48,286.44,287.46
283.02,286.66,287.47
283.56,286.51,287.46
283.59,286.23,286.85
286.7,286.82,286.91
293.08,288.74,286.99
294.81,290.29,287.44
294.74,290.65,287.75
292.1,291.06,288.27
292.01,290.37,288.49
294.65,291.17,288.92
301.42,294.31,289.68
296.26,292.56,289.91
292.85,290.84,289.78
300.53,294.34,290.35
301.35,296.05,290.83
296.25,292.83,290.4
295.61,293.01,290.47
296.86,293.9,290.63
299.55,294.83,291.06
298.72,295.07,291.54
292.74,292.78,291.24
290.24,291.52,291.2
291.7,292.08,291.22
295.34,293.71,291.35
297.17,294.26,291.51
297.04,294.67,291.95
291.57,292.07,291.33
292.17,292.96,291.36
290.52,292.34,291.47
289.26,291.64,291.53
288.91,291.9,291.71
291.8,292.67,292.08
296.85,295.33,292.84
293.15,292.97,292.15
289.52,292.18,292.02
290.51,292.05,291.89
293.46,292.95,291.99
296.78,294.38,292.27
298.04,295.41,292.68
297.31,295.8,293.13
297,295.2,293.44
294.43,296.31,294.1
285.57,292.28,293.63
286.54,291.99,293.25
288.86,292.2,293.4
292,294.82,293.83
295.28,295.55,293.79
298.94,296.68,294.02
295.58,295.85,294.27
295.7,295.44,294.61
297.45,296.35,295
299.12,296.84,295.13
298.49,297.44,295.43
296.72,297.47,295.85
296.14,296.98,296.05
296.64,296.57,296.08
301.64,298.35,296.2
297.75,297.59,296.26
298.75,296.99,296.01
303.07,298.22,295.9
305.63,299.8,296.2
307.73,302.24,296.8
307.33,302.56,297.1
305.77,302.16,297.45
301.42,301.06,297.67
299.97,300.39,297.68
298.91,299.49,297.83
298.41,299.78,298.02
297.28,299.07,298.06
298.06,299.07,298.13
301.77,299.91,297.97
303.12,300.54,297.53
304.1,300.63,297.36
307.76,302.25,297.77
307.59,302.42,298.18
306.39,300.96,298.05
309.83,303.94,298.77
305.33,302.62,299.16
308.26,303.18,299.25
306.93,304.23,299.84
304.17,303.68,300.09
301.6,301.8,299.87
303.85,302.37,299.81
306.74,303.89,300.25
303.35,303.45,300.39
300.2,301.32,300.34
299.43,300.98,300.17
304.06,302.67,300.24
303.39,303.36,300.53
300.2,301.89,300.3
294.2,299.4,299.75
297.99,300,299.75
296.52,299.52,299.4
296.41,298.68,298.55
299.2,299.48,298.5
298.69,300.18,298.59
296.36,298.76,298.43
294.84,298.29,298.37
295.43,298,298.29
294.17,298.41,298.51
293.05,297.42,298.2
292.59,297.21,298
293.01,297.44,298
290.38,295.71,297.58
289.79,295.34,297.49
297.47,298.77,297.91
293.85,297.3,297.62
289.69,295.34,297.05
287.84,294.8,296.85
284.85,294,296.64
285.63,293.43,296.26
289.23,293.97,295.96
291.76,294.76,295.64
292.16,295.33,295.43
293.89,295.57,295.34
295.93,296.19,295.7
295.09,295.9,295.68
297.6,296.93,296
294.18,296.1,296.05
293.87,295.67,295.92
292.64,295.25,295.68
292.28,295.33,295.85
290.34,294.8,295.9
290.4,294.38,295.86
291.18,296.22,296.25
287.7,294.06,295.89
289.82,294.9,296.08
289.44,295.12,296.17
291.34,295.96,296.37
287.7,294.19,296.04
289.18,293.67,295.8
291.26,295.68,296.07
294.76,296.29,296.2
293.2,296.07,295.95
294.81,295.64,295.81
297.57,297.17,296.05
297.87,297.56,296.35
295.52,296.8,296.36
297.21,296.98,296.37
297.75,297.26,296.61
299.54,297.74,296.59
297.09,297.49,297.03
293.9,296.98,297.02
287.99,294.86,296.44
288.18,294.44,296.42
290.77,294.85,296.22
288.65,294.79,296.3
284.27,292.56,295.84
283.48,292.02,295.55
286.45,292.53,295.33
291.44,294.65,295.27
289.03,293.54,294.87
284.79,291.28,294.16
282.72,290.56,293.85
285.58,291.87,293.98
288.79,292.17,293.75
291.8,294.26,294.24
293.22,295.26,294.49
294.8,295.35,294.49
290.27,293.66,294.31
285.81,291.6,293.81
291.16,293.17,293.96
294.77,294.91,294.41
290.13,293.26,294.12
285.27,291.08,293.58
284.27,290.68,293.55
286.74,291.82,293.62
289.23,292.91,293.78
291.84,293.48,293.68
289.18,293.01,293.49
287.75,292.26,293.48
288.93,293.16,293.76
284.55,290.79,293.15
282.75,290.46,293.05
291.47,293.78,293.69
283.9,291.08,293.24
278.77,288.75,292.58
280.79,289.25,292.54
282.85,290.6,292.9
283.06,290.26,292.66
284.49,290.45,292.46
285.12,290.85,292.39
287.05,291.35,292.37
287.51,291.15,292.28
289.25,291.7,292.23
289.68,292.3,292.22
284.14,290.62,292.27
280.45,288.25,291.58
281.33,287.94,291.37
284.92,288.55,291.26
292.46,292.4,291.82
294.18,292.91,291.93
289.74,291.28,291.75
282.44,288.11,291.15
289.85,290.74,291.55
289.13,292.2,291.98
279.95,288.23,291.19
279.43,287.35,290.92
291.12,291.82,291.66
292.99,293.29,292
292.48,293.45,292.03
293.14,293.77,292.17
292.49,293.33,292.2
288.2,292.17,292.15
280.76,289.15,291.68
273.9,285.96,291.01
276.39,286.79,291.11
276.64,286.3,290.72
280.51,287.48,290.66
278.28,287.84,290.97
270.36,283.37,289.63
274.45,285.96,290.34
273.85,284.85,289.84
275.14,285.24,289.71
284.48,288.78,290.17
284.62,290.26,290.78
285.26,289.69,290.56
286.54,290.45,290.79
277.16,286.07,289.9
277.05,285.43,289.65
286.15,289.95,290.59
290.59,291.14,290.7
291.86,291.5,290.68
290.69,290.93,290.55
290.91,291.45,290.81
283.66,288.95,290.47
279.72,286.89,289.85
282.09,288.14,290.24
282.07,287.76,290.08
282.72,287.77,289.94
286.66,289.53,290.28
287.02,289.18,290.18
286.7,289.57,290.33
285.03,288.67,290.14
291.31,291.2,290.57
287.49,290.49,290.55
277.02,285.62,289.53
275.23,284.82,289.35
276.23,285.14,289.35
284.36,288.93,289.89
285.93,289.49,290.23
281.37,287.74,289.87
274.36,284.41,289.05
280.02,286.5,289.43
290.73,290.92,290.23
289.43,291.03,290.17
280.08,286.65,289.35
284.99,289.43,290.06
287.08,289.87,290.06
287.39,290.31,290.16
280.72,288.3,289.94
289.9,291.07,290.27
277.24,287.48,289.9
265.73,280.34,288.12
272.55,283.75,288.85
277.78,288.49,290.04
266.62,281.55,288.49
263.78,279.48,287.6
268.57,281.96,288.04
276.45,284.88,288.34
282.82,288.41,288.96
278.71,286.91,288.87
282.11,288.28,289
282.29,289.49,289.35
275.56,286.99,289.1
268.68,281.17,287.68
268,280.86,287.5
272.47,282.52,287.77
272.47,282.53,287.79
280.28,287.03,288.48
277.91,285.66,288.33
272.85,282.97,287.67
265.6,280.59,287.26
258.18,276.64,286.22
261.61,277.65,286.18
267.45,279.72,286.39
273.1,282.25,286.94
265.67,278.71,286.05
265.47,278.85,285.99
262.92,278.54,285.91
266.79,280.15,286.05
271.39,282.29,286.71
268.34,280.76,286.03
270.49,281.16,286.02
271.7,281.28,285.89
273.86,282.33,286.12
270.88,280.47,285.58
272,281.2,285.73
267.44,278.89,285.05
274.29,281.48,285.45
280.82,285.49,286.53
282.87,286.37,286.63
275.66,283.32,286
273.07,281.37,285.46
277.95,283.42,285.8
282.54,286.72,286.75
274.06,282.82,285.99
269.33,280.24,285.3
269.06,279.32,284.98
271.98,280.56,285.06
274.89,282.28,285.53
269.96,279.83,284.81
271.64,282.01,285.61
271.67,280.49,284.91
263.37,276.76,283.98
271.41,280.32,284.6
273.67,281.99,285.21
267.83,278.63,284.1
271.23,279.76,284.31
274.75,281.44,284.63
273.33,280.44,284.36
275.17,280.63,284.31
277.34,282.49,284.68
276.44,282.72,284.92
275.47,281.42,284.5
278.36,283.49,285.01
272.62,280.24,284.13
273.72,280.98,284.41
276.15,282.97,284.88
266.17,278.51,283.97
269.39,278.67,283.76
280.33,284.97,285.25
273.14,280.65,284.07
279.49,284.33,284.97
275.57,281.84,284.37
282.66,285.9,285.27
275.92,281.93,284.45
280.04,283.54,284.76
281.09,283.69,284.73
280.3,283.59,284.7
281.48,283.36,284.72
285.63,285.73,285.18
285.33,285.59,285.34
288.55,287.18,285.68
290.78,288.79,286
286.31,287.41,285.9
274.67,282.75,285.13
273.32,281.57,284.69
282.96,285.1,285.24
284.87,286.3,285.56
281.21,284.54,285.06
285.93,285.54,285.3
285.17,286.63,285.8
282.29,285.08,285.33
287.71,286.81,285.7
291.18,288.53,286.15
294.89,289.88,286.35
289.78,287.85,286.23
291.27,287.82,286.14
294.82,289.97,286.82
295.58,291.14,287.39
295.27,291.42,287.7
289.21,289.43,287.68
288.28,288.35,287.52
290.39,288.61,287.62
295.87,290.27,287.52
291.46,288.22,286.7
292.79,288.55,286.57
293.85,290.18,287.2
292.53,290.7,287.69
286.17,289.14,287.73
282.03,287.06,287.47
282.23,286.78,287.34
281.94,286.46,287.21
284.02,286.84,287.08
292.78,289.77,287.46
289.17,289.51,287.73
286.08,287.72,287.31
292.02,289.36,287.65
295.83,291.91,288.42
294.73,291.76,288.62
289.58,290.39,288.73
287.57,289.15,288.71
291.63,290.23,289.01
297.35,292.8,289.71
299.69,293.89,290.04
300.04,293.88,290.3
300.63,294.29,290.56
301.01,294.87,291.14
300.85,295.45,291.77
301.49,296.16,292.12
299.79,296.29,292.52
294.23,293.87,292.28
294.02,293.67,292.38
296.43,295.33,292.83
298.44,295.8,292.74
296.75,294.77,292.43
295.74,294.91,292.56
294.93,294.68,292.88
297.77,295.75,293.22
296.51,296.01,293.51
294.77,295.28,293.45
294.03,294.98,293.45
294.9,295.28,293.72
294.74,295.56,294.01
295.62,295.74,294.18
296.48,295.97,294.32
298.14,296.51,294.44
300.28,297.21,294.83
304.05,299.08,295.17
301.3,298.5,295.48
298.17,297.72,295.74
300.94,298.86,296.03
301.62,298.93,296.33
298.55,298,296.28
295.35,297.35,296.13
290.67,295.27,295.73
290.87,295.4,295.91
296.44,297.49,295.94
297.78,298.19,295.9
292.58,295.39,295.19
293.12,295.4,295.12
298.13,297.21,295.42
302.65,299.44,295.86
299.6,297.61,295.72
299.95,298.25,296.06
298.16,297.57,296.3
296.58,297.25,296.53
295.14,296.97,296.65
297.44,297.47,296.77
299.81,298.5,297.02
300.3,299.22,296.96
294.17,296.67,296.41
293.94,296.42,296.2
298.63,297.18,296.1
302.21,298.76,296.11
303.38,298.3,296.1
307.05,299.35,296.28
304.26,300.56,297.16
304.4,298.84,297
308.2,301.9,297.73
307.05,301.51,297.89
308.03,300.82,297.96
304.85,301.54,298.48
301.32,299.62,298.28
299.38,299.19,298.39
304.6,301.57,298.8
305.17,301.7,299
307.39,302.22,298.96
296.47,299.79,299.05
295.1,298.28,298.27
295.66,298.05,297.65
295.69,297.49,297.14
299.98,298.81,297.15
302.43,300.7,297.41
306.43,300.63,297.43
308.72,303.07,297.96
308.76,302.49,298.24
309,303.13,298.48
